"","G1","G2","G3"
"1",1.97623421298067,47.7083857207049,447.726367562465
"2",-5.37436469892771,-5.93612406950615,86.7395115444142
"3",-9.59274545551398,-45.8572074992544,-242.58844687525
"4",-3.03811773966299,4.24040404951529,119.658461804229
"5",-1.70923900503612,5.52135745764235,62.7525060622702
"6",2.40146488244432,41.8645337123689,357.72632170016
"7",0.261472153300815,20.2012492381368,189.494069428907
"8",-5.74732134928445,-27.4142762316806,-139.222719123656
"9",3.06996539380907,42.1784830660863,357.337655118774
"10",-7.50526686929925,-38.4770949622789,-177.370149765442
"11",-4.73906883658128,-16.890392974622,-43.8531408076742
"12",-11.8278461981647,-70.301229680867,-422.478014432838
"13",-9.26642611718228,-54.5330252801973,-352.977291964427
"14",-2.08908016426858,1.79233675912792,92.4556431835517
"15",-8.20834956245892,-33.1127768042029,-139.733634933675
"16",-4.72152465003546,-16.9828989069038,-40.9049411989108
"17",-6.73007520872682,-33.0747103283093,-160.960181227403
"18",-6.93680611642844,-45.6135194228077,-279.590024742609
"19",-10.5294989225581,-45.873692218257,-191.89755166834
"20",-4.67451923878195,-7.63583428673519,48.2629054612116
"21",-12.0219207539177,-59.803620009417,-287.393407728005
"22",-13.7786279859542,-86.2257610407059,-528.763884475962
"23",-9.21792522022042,-48.9230961354392,-262.181751947344
"24",-1.26729700690373,6.31114855299938,95.8361058551454
"25",-6.04364823256776,-24.5349213160575,-103.465569640088
"26",-2.47656319434122,-4.17513558396604,42.0271252994789
"27",-6.28112307376705,-18.577954926483,-39.7503319880889
"28",-3.26678705706274,-4.9120086607827,29.6434655087796
"29",2.24443328809787,41.0816979415135,384.101155854241
"30",-8.12973948117906,-37.4903868290785,-200.114340445005
"31",-2.91161869020004,4.69956361555023,144.282894192742
"32",-4.36378475260972,-2.92060248687585,116.901622084193
"33",-10.0755859456638,-50.3566874490348,-253.035327833355
"34",-3.86655215655969,-17.6011587683493,-88.422587640729
"35",-4.01209471347624,-14.5163404940436,-72.5463848679283
"36",-8.76778465697862,-45.9495281074883,-257.897212371308
"37",-4.35091835168134,-18.216404953338,-78.048647372194
"38",-6.65555309668321,-33.5879134212851,-149.847874968013
"39",-3.5718350946446,-9.09860566200996,-2.11713479020727
"40",-10.9407700198683,-52.1079484837492,-244.077420690552
"41",-4.68370289770121,-12.6939677698001,6.90854537131054
"42",-0.779234205682428,7.32252317134817,92.3397443622416
"43",-3.56698715126413,-0.474091995309664,105.494183438916
"44",-6.38127557368898,-26.3941054960874,-66.8096162258007
"45",-16.2124005775482,-93.2052836683931,-538.390745388182
"46",-5.96686102727108,-28.5694460467766,-141.886455811124
"47",-5.82877244257998,-13.9801445221287,15.317888896474
"48",-1.25222793932107,13.2306560199495,143.590214387212
"49",-9.65360086410021,-61.5444906073624,-365.002453477635
"50",-6.99228380898592,-45.9880924015151,-284.305257103122
"51",-0.681708762012818,11.2245964870294,139.844110240041
"52",-4.53581913952269,-13.691915636623,-50.2437056200779
"53",-1.61777381456602,-3.63064823540799,12.2378599738349
"54",-3.05723416629303,-7.92802351502951,-18.2639381827048
"55",-5.49495140351121,-27.6497102907765,-125.508621460158
"56",-6.33224701331073,-23.250200895613,-73.8156251274195
"57",-1.87392464427421,15.5278607662672,207.494223166403
"58",-5.21536192928886,-25.9785642456991,-137.404591550545
"59",-2.71445154431422,-4.22089458557821,1.55720715057214
"60",-6.030563162926,-25.261658186319,-111.044713411849
"61",-8.10981330363688,-39.0242251539203,-196.073960435157
"62",-11.4881189123029,-63.1571591628829,-334.798514277561
"63",-14.1637001659475,-82.6787253279174,-492.98992996372
"64",-7.57528480397764,-38.8306543964591,-213.598185929235
"65",-11.9882293171835,-67.9797697356128,-373.746720933354
"66",3.05671814597679,42.3304822774926,361.303373199285
"67",-0.237531112441616,11.3149135436679,126.887055835203
"68",-5.97641632745319,-22.6125305469809,-69.0495414057314
"69",3.03815972389725,38.7393676963143,332.685213858955
"70",-2.85904479692272,-7.11232401144844,11.7906517235242
"71",-6.0130218555197,-11.9381670553507,33.4730883524444
"72",1.14739518571264,30.0979378145289,299.603265288271
"73",-5.16998454551754,-24.1559639912448,-124.143776497582
"74",-9.16216410583343,-45.5059644007965,-209.688622656653
"75",-7.50258185549137,-26.0360089540845,-74.8951450476434
"76",-1.14301495100437,11.0767920834287,138.416341864493
"77",-10.4902894706646,-49.8018953532301,-260.139679070475
"78",-4.14417594236591,-10.7336345299577,-17.9316276682275
